customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15601503,578,Spain,Male,28,4,0,2,0,0,6947.09,0
15678385,465,France,Male,25,2,78247.31,2,1,1,10472.31,0
15756824,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0
15643770,682,France,Female,52,5,112670.48,1,1,0,21085.17,1
15736112,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
15574692,667,Spain,Female,39,2,0,2,1,0,40721.24,1
15636105,758,Spain,Male,61,2,0,2,1,1,43982.41,0
15586236,704,France,Male,31,5,132084.66,3,1,1,54474.48,1
15598046,662,France,Female,39,5,139562.05,2,1,0,61636.22,0
15814675,642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1
15583067,687,France,Female,36,4,97157.96,1,0,1,63185.05,0
15679770,611,France,Female,61,3,131583.59,4,0,1,66238.23,1
15644692,546,France,Female,47,8,0,1,1,1,66408.01,1
15576216,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
15638269,597,France,Male,67,2,0,2,0,1,108645.85,0
15641480,571,France,Male,32,5,131354.25,1,1,0,125256.53,0
15772262,545,Germany,Male,37,9,110483.86,1,1,1,127394.67,0
15686917,789,Spain,Female,40,4,0,2,1,0,137402.27,0
15765537,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
15726234,708,Spain,Female,41,5,0,1,0,1,157003.99,0
