customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15768006,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
15636767,665,Spain,Female,32,10,0,1,1,1,22487.45,0
15678317,603,France,Male,46,2,0,2,1,1,59563.49,0
15815660,758,France,Female,34,1,154139.45,1,1,1,60728.89,0
15723318,619,France,Female,55,0,0,3,0,0,60810.64,1
15637646,756,France,Male,31,10,122647.32,1,0,0,61666.87,0
15658486,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0
15614893,689,Spain,Male,38,2,0,1,1,1,82709.80,0
15800440,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
15581197,762,France,Female,51,3,99286.98,1,0,1,85578.63,0
15622911,759,France,Male,42,4,105420.18,1,0,1,121409.06,0
15578073,686,Spain,Male,22,8,0,2,0,0,142331.85,0
15711789,768,Spain,Female,42,3,0,1,0,0,161242.99,1
15575676,638,France,Male,24,1,0,2,0,1,162597.15,0
15683562,646,France,Male,35,6,84026.86,1,0,1,164255.69,0
15646196,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0
15698664,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0
15758136,778,France,Male,37,3,141803.77,1,0,1,179421.84,0
15615126,780,France,Female,37,3,0,2,0,0,182156.81,1
15641782,540,France,Female,31,7,0,1,0,1,183051.60,1
