customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15685243,736,France,Female,63,10,0,2,0,1,502.70,0
15754940,597,Spain,Male,43,2,85162.26,1,0,1,5104.08,1
15676404,672,France,Female,50,1,0,1,1,0,12106.82,1
15587584,503,Spain,Male,31,4,0,2,1,1,21645.06,0
15580560,769,France,Female,73,1,0,1,1,1,29792.11,0
15771569,576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0
15709441,745,Spain,Female,59,8,0,1,1,1,36124.98,0
15618926,520,Spain,Male,43,7,0,2,1,1,36202.74,0
15717010,741,France,Female,60,5,0,1,1,1,38914.51,0
15628274,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,0
15729975,613,France,Female,46,8,167795.6,1,0,1,44390.38,0
15728043,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0
15573971,737,France,Male,44,7,0,2,0,0,57898.58,0
15656829,577,Spain,Female,33,6,0,2,1,0,57975.80,0
15574305,680,France,Male,36,3,116275.12,1,1,1,63795.80,0
15610355,713,France,Male,44,1,63438.91,1,1,0,64375.40,0
15683544,626,Spain,Male,62,3,0,1,1,1,65010.74,0
15642248,608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0
15737509,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
15702788,775,France,Male,40,9,126212.64,1,1,0,70196.57,0
15570855,670,France,Male,38,7,0,2,1,1,77864.41,0
15806967,778,France,Female,65,7,0,1,1,1,77867.23,0
15622321,506,France,Female,32,3,0,1,1,1,80823.02,0
15631681,807,Spain,Female,43,0,0,2,0,1,85523.24,0
15674206,716,France,Female,22,8,0,2,1,1,92606.98,0
15762615,597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0
15684367,555,Spain,Male,27,5,0,2,0,0,96398.51,0
15566251,618,France,Female,37,5,96652.86,1,1,0,98686.40,1
15633870,850,France,Female,36,10,0,2,1,1,100750.03,0
15668747,702,France,Female,46,9,98444.19,1,0,1,109563.28,0
15593425,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1
15710315,529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
15605327,607,France,Male,35,2,0,2,1,1,114190.30,0
15648898,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0
15787459,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
15769522,734,France,Male,51,1,118537.47,1,1,1,116912.45,0
15742886,642,France,Male,26,1,138023.79,2,0,1,117060.20,0
15796167,782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0
15619972,807,France,Female,47,9,167664.83,1,0,0,125440.11,1
15683521,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0
15718912,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
15570414,618,Spain,Male,41,4,115251.64,1,0,0,136435.75,0
15671655,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
15589230,612,France,Female,63,2,126473.33,1,0,1,147545.65,0
15636478,621,France,Male,31,7,136658.61,1,1,1,148689.13,0
15737506,645,France,Male,42,6,0,1,0,0,149807.01,0
15672397,598,France,Male,38,0,125487.89,1,0,0,158111.71,0
15658459,784,Spain,Male,33,10,0,2,1,0,162022.47,0
15724620,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
15624611,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0
15761783,577,France,Male,41,6,0,1,1,1,167621.18,0
15706706,648,Germany,Male,33,7,135310.41,2,0,1,171668.20,0
15614420,531,Germany,Female,32,0,109570.21,2,1,1,172049.84,0
15708212,648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
15815645,481,France,Male,37,8,152303.66,2,1,1,175082.20,0
15670889,528,France,Male,34,1,125566.9,1,1,1,176763.27,0
15664432,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
15667751,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0
15637593,722,France,Male,20,6,0,2,1,0,195486.28,0
15790809,685,Spain,Male,40,7,74896.92,1,1,0,198694.20,0
