customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15726153,622,France,Male,31,5,106260.67,1,1,1,2578.43,0
15696733,724,France,Male,29,4,0,1,1,0,8982.75,0
15689152,683,Spain,Male,38,3,126152.84,1,0,0,15378.75,0
15590094,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0
15744913,788,Spain,Male,36,10,109632.85,1,1,1,16149.13,0
15643392,742,France,Male,31,4,105239.1,1,1,1,19700.24,0
15622527,581,France,Female,55,6,0,1,1,1,22442.13,0
15598162,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
15696301,719,France,Female,37,9,101455.7,1,1,0,25803.59,1
15614778,579,France,Male,31,6,0,2,1,0,26149.25,0
15663650,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
15807768,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0
15802351,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0
15764432,588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0
15644179,606,France,Female,39,3,0,2,1,0,50560.45,1
15587535,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
15701364,724,France,Male,30,10,0,2,1,1,54265.55,0
15807340,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0
15637857,616,France,Female,31,8,0,1,0,1,76456.17,0
15722409,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
15577478,714,France,Female,72,3,0,1,1,1,86733.61,0
15610781,702,France,Female,29,10,88378.6,1,1,0,88550.28,0
15798737,654,France,Male,38,8,0,2,1,0,88659.44,0
15649451,746,France,Male,25,9,0,2,0,1,88728.47,0
15697546,570,France,Female,36,3,0,2,1,0,92118.75,0
15600510,680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0
15806134,707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0
15649668,637,Germany,Female,36,10,145750.45,2,1,1,96660.76,0
15710421,774,Spain,Female,36,8,117152.3,1,0,0,101828.39,0
15632967,520,France,Male,34,3,0,2,1,1,104703.96,0
15731148,558,France,Male,33,0,108477.49,1,1,1,109096.71,1
15628963,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0
15614740,684,France,Female,41,6,135203.81,2,1,1,121967.88,0
15619972,807,France,Female,47,9,167664.83,1,0,0,125440.11,1
15788535,593,Spain,Male,44,5,0,1,1,0,128046.98,0
15764284,714,Spain,Male,27,3,0,3,1,1,129130.09,0
15741745,757,France,Male,28,7,120911.75,2,1,1,131249.46,0
15566156,749,Germany,Female,44,0,71497.79,2,0,0,151083.80,0
15709135,691,Germany,Male,30,7,101231.77,2,0,0,156529.44,0
15724181,647,Spain,Male,47,5,105603.21,2,1,1,157360.90,0
15569764,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0
15717898,542,Spain,Male,32,2,131945.94,1,0,1,159737.56,0
15738828,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0
15635598,812,France,Male,29,6,0,2,0,0,168023.60,0
15651075,562,Germany,Male,35,3,142296.13,1,0,1,177112.70,0
15677382,625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0
15656188,584,Spain,Female,30,5,0,2,1,1,185201.58,0
15645839,570,France,Male,37,6,0,1,1,1,187758.50,0
15782454,552,France,Male,49,4,0,1,1,1,190296.76,1
15712772,757,France,Male,28,3,75381.15,1,1,1,199727.72,0
