customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15746333,562,France,Female,57,3,0,3,1,0,6554.97,1
15603883,818,France,Male,36,4,0,2,1,1,8037.03,0
15584580,443,France,Male,35,6,161111.45,1,0,0,13946.66,0
15794868,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0
15753161,768,France,Female,36,5,180169.44,2,1,0,17348.56,0
15679145,706,Spain,Male,57,7,0,1,1,0,17941.16,1
15733973,850,France,Female,42,8,0,1,1,0,19632.64,1
15616152,754,France,Female,47,1,185513.67,1,1,0,27438.83,0
15613017,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0
15684010,640,Germany,Female,74,2,116800.25,1,1,1,34130.43,0
15748608,612,Germany,Male,42,5,141927.1,1,1,1,43018.98,0
15600575,802,Spain,Male,41,6,0,2,1,0,47322.05,0
15696287,682,Germany,Female,38,1,116520.28,1,1,1,49833.50,1
15734005,633,France,Female,42,1,0,2,1,0,56865.62,0
15721487,739,France,Female,27,6,0,1,1,1,57572.38,0
15710553,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
15618213,674,France,Female,32,7,85757.93,1,1,1,95481.00,0
15607634,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
15735968,605,France,Male,41,10,0,2,0,1,97213.09,0
15753754,587,Spain,Female,34,1,0,2,1,1,97932.68,0
15676433,707,France,Female,36,6,0,1,0,0,98810.78,0
15787848,602,Spain,Male,30,9,113672.18,2,0,0,102135.92,0
15618171,669,France,Female,33,9,0,2,0,1,107221.03,0
15770159,664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0
15712807,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
15614054,665,France,Male,36,1,0,2,0,1,121505.61,0
15601627,587,France,Male,33,8,148163.57,1,0,0,122925.40,0
15771942,528,Germany,Female,46,9,135555.66,1,1,0,133146.03,1
15654000,705,France,Female,35,5,0,1,1,0,133991.11,1
15586629,637,France,Male,33,5,0,2,1,0,139947.17,0
15800434,811,Germany,Male,52,10,76915.4,1,0,0,146359.81,1
15574480,652,Spain,Male,31,1,132862.59,1,0,0,158054.49,0
15737910,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0
15662151,554,France,Male,40,4,0,1,0,1,168780.04,0
15670889,528,France,Male,34,1,125566.9,1,1,1,176763.27,0
15689633,845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0
15575243,764,France,Female,39,1,129068.54,2,1,1,187905.12,0
15690231,612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0
15628145,682,France,Female,43,5,125851.93,1,1,1,193318.33,0
15665221,630,France,Male,26,7,129837.72,2,0,1,197001.15,0
