customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15801256,746,Spain,Male,49,7,0,2,0,1,10096.25,0
15588450,633,France,Female,60,8,69365.25,1,1,1,10288.24,0
15768006,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
15748920,561,France,Female,49,8,0,2,1,1,12513.07,0
15681439,775,Germany,Male,25,10,60205.2,2,1,0,14073.11,0
15659098,669,France,Male,30,7,95128.86,1,0,0,19799.26,0
15770711,766,Germany,Female,28,4,90696.78,1,0,1,21597.20,0
15661532,650,France,Female,31,1,160566.11,2,0,0,27073.81,0
15654409,665,France,Female,34,5,67816.72,1,1,1,29641.58,0
15632882,684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1
15744200,587,France,Female,36,1,70784.27,1,1,0,30579.82,0
15677739,562,France,Male,36,6,0,2,1,0,32845.32,0
15713599,728,France,Male,30,10,114835.43,1,0,1,37662.49,0
15790782,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
15776494,754,France,Male,61,5,146622.35,1,1,1,41815.22,1
15603465,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1
15734005,633,France,Female,42,1,0,2,1,0,56865.62,0
15579994,616,France,Male,23,8,73112.95,1,1,1,62733.05,0
15613197,590,France,Male,40,8,0,2,1,0,62933.03,0
15651144,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0
15717290,688,Germany,Male,41,2,112871.19,2,0,1,65520.74,0
15764491,701,Spain,Male,35,10,159693.9,2,1,1,71173.64,0
15620570,736,France,Male,43,4,202443.47,1,1,0,72375.03,0
15774358,443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1
15737173,497,Spain,Male,24,3,0,2,1,0,76390.01,0
15745201,612,France,Female,43,4,139496.35,2,1,1,77128.23,0
15570855,670,France,Male,38,7,0,2,1,1,77864.41,0
15677377,543,Spain,Male,37,3,0,2,1,1,78915.68,0
15608166,761,France,Male,36,9,127637.92,1,1,1,81062.93,0
15718765,501,Spain,Male,43,6,104533.24,1,0,0,81123.59,1
15699507,542,France,Female,25,7,0,2,0,1,82393.08,0
15698902,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
15679307,559,France,Female,43,1,0,1,0,1,86634.30,0
15572762,410,Germany,Female,50,2,102278.79,2,1,0,89822.48,0
15628697,631,Spain,Male,46,9,160736.63,1,0,1,93503.02,0
15803136,416,Germany,Female,41,10,122189.66,2,1,0,98301.61,0
15667971,592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0
15734044,671,France,Female,31,7,41299.03,1,0,1,102681.32,0
15591577,584,France,Male,35,3,146311.58,1,1,1,105443.47,0
15740557,753,France,Female,43,5,0,2,1,0,109881.71,0
15685150,799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0
15806880,627,Spain,Female,30,6,0,1,1,1,113408.47,0
15687884,677,France,Male,37,3,88363.03,1,0,1,117946.30,0
15647292,697,France,Male,63,7,148368.02,1,0,0,118862.08,1
15699309,510,Spain,Female,38,4,0,1,1,0,118913.53,1
15780572,653,Spain,Male,30,4,0,2,1,0,120736.04,0
15600106,631,France,Male,36,1,0,2,0,0,133141.34,0
15807593,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
15588090,726,Germany,Female,51,8,107494.86,2,1,0,140937.91,1
15636407,793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0
15664035,590,Spain,Female,38,9,0,2,1,1,148750.16,0
15644833,675,France,Male,54,2,0,1,1,0,149583.67,1
15675854,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
15713774,644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1
15615322,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0
15655213,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
15815043,645,Spain,Male,49,8,0,2,1,0,162012.60,0
15633516,526,France,Male,42,1,0,1,0,1,168486.02,0
15795759,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1
15624633,702,France,Male,45,9,74989.58,1,1,1,171014.69,0
15661629,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1
15719931,850,France,Male,31,8,0,2,1,0,178667.70,0
15651389,561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0
15628824,665,France,Female,37,5,160389.82,1,0,1,183542.08,0
15723013,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0
15658067,636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1
15650266,679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0
15654106,604,France,Male,26,8,149542.52,2,0,1,197911.52,0
15654222,757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0
15662021,685,Spain,Female,42,2,0,2,0,0,199992.48,0
