customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15788025,715,France,Female,38,0,0,2,1,1,332.81,0
15764537,703,France,Male,43,8,0,2,1,0,9704.66,0
15649423,580,France,Female,35,8,0,2,0,1,10357.03,0
15608653,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1
15797736,658,France,Male,29,4,80262.6,1,1,1,20612.82,0
15688689,678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0
15589221,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0
15648876,501,France,Female,34,5,0,1,1,0,27380.99,0
15606507,555,France,Male,24,5,0,2,1,0,27513.47,0
15761775,598,Germany,Male,20,8,180293.84,2,1,1,29552.70,0
15610753,581,France,Male,28,3,104367.5,1,1,1,29937.75,0
15632882,684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1
15625904,624,France,Male,26,9,74681.9,2,0,0,31231.35,0
15592104,655,France,Female,41,5,0,1,0,0,36548.00,1
15715769,621,France,Male,26,2,75237.54,1,0,1,44220.40,0
15807546,837,France,Female,38,2,0,2,1,1,46395.21,0
15655274,548,France,Female,29,4,0,2,0,1,48673.18,0
15677324,683,Germany,Male,73,9,124730.26,1,1,1,51999.50,0
15809817,593,Spain,Male,43,10,0,2,0,0,53478.02,0
15593510,638,Germany,Female,33,5,129335.65,1,1,1,56585.20,1
15585284,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0
15800524,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0
15786042,706,Germany,Female,44,2,185932.18,2,1,0,65413.41,0
15646609,748,France,Male,33,1,142645.43,1,0,0,69132.66,0
15609458,797,France,Male,30,10,69413.44,1,1,1,74637.57,0
15637857,616,France,Female,31,8,0,1,0,1,76456.17,0
15748381,613,France,Female,29,6,185709.28,2,1,1,77242.19,0
15602084,663,France,Female,42,5,124626.07,1,1,1,78004.50,0
15625584,786,France,Male,32,2,120452.4,2,0,0,79602.86,0
15579559,544,Spain,Male,30,8,145241.63,1,1,1,80676.83,0
15691387,483,France,Male,29,9,0,1,1,1,81634.45,0
15606472,585,France,Female,38,5,0,1,1,1,87363.56,0
15565701,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
15725698,520,Spain,Female,35,4,115680.81,1,1,1,90280.70,0
15682757,734,France,Male,30,3,0,2,1,0,107640.25,0
15810460,708,Spain,Female,64,5,0,3,0,1,112520.07,1
15780128,705,France,Male,33,3,144427.96,2,1,0,113845.19,0
15718406,540,France,Male,41,3,0,2,1,0,121098.65,0
15757628,571,France,Male,40,10,112896.86,1,1,1,121402.53,0
15729958,777,France,Male,37,1,0,1,1,1,126837.72,0
15804064,742,France,Female,35,2,79126.17,1,1,1,126997.53,0
15612095,751,France,Female,48,9,0,1,1,0,137508.42,1
15680918,613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0
15593128,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
15799357,727,France,Male,35,5,136364.46,1,0,0,142754.71,0
15728838,578,France,Male,45,1,148600.91,1,1,0,143397.14,1
15680197,701,France,Male,41,10,0,2,1,1,146257.77,0
15794253,832,Spain,Female,34,6,138190.13,2,0,1,146511.20,0
15566253,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1
15664035,590,Spain,Female,38,9,0,2,1,1,148750.16,0
15644621,597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0
15758531,732,France,Female,40,10,0,2,1,0,154189.08,0
15684173,687,Spain,Female,44,7,0,3,1,0,155853.52,1
15697201,640,Spain,Female,46,3,0,1,1,1,156260.08,0
15574167,665,France,Male,33,2,101286.11,1,1,1,159840.51,0
15626008,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
15592761,710,France,Male,40,5,0,2,0,0,162878.96,0
15602043,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0
15714567,568,Spain,Female,26,6,0,2,0,0,166495.20,0
15607269,492,Germany,Female,49,2,151249.45,2,1,1,167237.94,0
15636872,585,France,Female,32,8,144705.87,2,0,0,171482.56,0
15593014,525,France,Male,33,1,112833.35,1,0,1,175178.56,0
15713845,688,France,Male,38,7,148045.68,1,1,0,175479.92,1
15635097,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0
15601116,686,France,Male,32,6,0,2,1,1,179093.26,0
15767864,628,France,Male,33,6,0,2,0,0,184230.23,0
15646276,831,France,Female,32,2,146033.62,1,1,0,191260.74,0
15729489,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
15774536,607,France,Female,32,6,0,2,0,0,196062.01,0
15636684,727,France,Male,34,10,0,2,1,1,198637.34,0
