customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15684548,556,Spain,Male,38,8,0,2,0,0,417.41,1
15741094,693,France,Male,21,1,0,2,1,1,3494.02,0
15796787,681,France,Male,46,0,105969.42,1,1,0,5771.56,0
15606944,645,Germany,Male,43,9,140121.17,1,1,0,11302.70,1
15695301,504,Spain,Male,44,4,113522.64,1,1,1,12405.20,0
15809826,728,France,Female,46,2,109705.52,1,1,0,20276.87,1
15641250,794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0
15763806,773,France,Male,41,4,0,2,1,1,24924.92,0
15737133,706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0
15743293,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
15698716,620,France,Female,70,3,87926.24,2,1,0,33350.26,1
15681554,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
15669301,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1
15811343,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0
15700656,662,France,Male,32,9,0,2,0,0,65089.38,0
15782364,521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0
15813844,703,France,Male,37,8,105961.68,2,0,1,74158.80,0
15722692,464,France,Male,38,3,116439.65,1,1,0,75574.48,0
15694829,680,Germany,Male,32,7,175454,1,0,1,77349.92,0
15775206,699,France,Male,37,10,0,2,0,0,83263.04,0
15744770,636,France,Male,44,2,0,2,0,0,86414.41,0
15740175,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0
15594041,592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0
15739514,659,France,Female,32,9,0,2,1,1,93155.75,0
15790455,478,France,Female,50,2,0,1,0,1,93332.64,1
15654733,794,Germany,Male,57,3,117056.46,1,1,0,93336.93,1
15812482,575,France,Male,27,3,139301.68,1,1,0,99843.98,0
15675185,697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0
15688409,742,France,Female,28,2,191864.51,1,1,0,108457.99,1
15592028,549,France,Female,46,7,0,1,1,1,109057.56,0
15789371,593,Germany,Female,41,4,119703.1,2,1,1,109783.29,0
15688713,627,Spain,Male,44,6,0,1,1,1,114469.55,0
15653547,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
15799211,708,Spain,Female,32,8,187487.63,1,1,1,120115.50,0
15699415,618,France,Female,46,6,150213.71,1,1,0,120668.46,1
15785576,434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0
15659031,630,France,Female,36,8,126598.99,2,1,1,134407.93,0
15788189,665,France,Female,41,8,96147.55,1,1,0,137037.97,0
15642448,656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0
15757568,704,France,Female,45,6,0,1,1,1,137739.45,0
15692137,759,France,Female,46,2,0,1,1,1,138380.11,0
15661745,557,France,Male,36,3,0,1,0,1,144078.02,0
15592197,522,Spain,Male,30,3,0,2,1,0,145490.85,0
15585985,746,France,Male,48,5,165282.42,1,1,0,153786.46,1
15724200,584,France,Male,38,1,115341.55,1,0,1,173632.92,0
15634501,441,France,Male,60,1,140614.15,1,0,1,174381.23,0
15752622,729,France,Female,32,7,38550.06,1,0,1,179230.23,0
15769246,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1
15672798,656,France,Female,45,7,145933.27,1,1,1,199392.14,0
15585961,496,Spain,Female,43,3,0,2,0,1,199505.53,0
