customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15610147,632,France,Male,60,2,0,2,0,1,2085.32,0
15772216,738,France,Female,67,1,130652.52,1,0,1,22762.23,0
15625592,486,France,Male,26,2,0,2,1,1,31399.40,0
15686957,553,Germany,Male,35,2,158584.28,2,1,0,43640.16,0
15627881,603,France,Male,30,8,0,2,1,1,47536.46,0
15784161,583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0
15630419,634,France,Male,44,9,149961.11,1,1,0,57121.51,0
15596647,768,France,Male,54,8,69712.74,1,1,1,69381.05,0
15780144,512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0
15754261,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0
15785576,434,Germany,Male,71,9,119496.87,1,1,0,125848.88,0
15761600,713,France,Male,43,5,86394.14,1,1,1,130001.13,0
15633818,786,France,Male,32,9,0,2,1,0,133112.41,0
15772933,591,Spain,Male,31,8,0,1,1,1,141677.33,0
15724863,420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1
15716926,807,France,Male,33,10,101952.97,2,1,0,178153.65,0
15784526,616,France,Male,44,5,102016.38,1,0,1,178235.37,1
15697997,602,France,Male,33,5,164704.38,1,0,1,180716.10,1
15674433,636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0
15605455,664,France,Male,40,9,0,2,1,0,194767.30,0
