customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15636069,632,Spain,Male,28,7,155519.59,1,1,0,1843.24,0
15727350,516,France,Female,37,8,113143.12,1,0,0,3363.36,0
15737452,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
15751336,630,Spain,Male,30,3,0,2,0,1,10486.69,0
15675422,544,France,Female,32,9,110728.39,1,1,1,14559.62,0
15728082,601,Spain,Male,28,6,0,2,1,0,14665.28,0
15815271,755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1
15799653,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0
15658980,711,Germany,Male,26,9,128793.63,1,1,0,19262.05,0
15608588,563,Germany,Male,41,2,100520.92,1,1,1,19412.80,1
15733973,850,France,Female,42,8,0,1,1,0,19632.64,1
15743411,609,Spain,Male,61,1,0,1,1,0,22447.85,1
15618750,590,France,Male,31,8,112211.61,1,1,0,26261.42,0
15568834,698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0
15689602,698,France,Male,38,2,130015.24,1,1,1,41595.30,0
15767729,646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1
15572182,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
15702715,747,France,Female,34,10,0,2,1,1,50759.80,0
15793585,675,France,Male,35,8,0,2,1,1,56642.97,0
15632472,472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0
15570859,626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0
15649536,741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0
15667424,682,Germany,Female,43,7,111094.05,2,1,1,64679.30,0
15735222,705,Spain,Female,23,5,0,2,1,1,73131.73,0
15592412,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
15615456,680,France,Female,37,10,123806.28,1,1,0,81776.84,1
15705383,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
15781689,758,Spain,Male,35,5,0,2,1,0,95009.60,0
15665129,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0
15648898,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0
15640953,611,France,Female,26,2,107508.93,2,1,1,120801.65,0
15674179,513,Germany,Male,34,7,60515.13,1,0,0,124571.09,0
15798439,714,Spain,Male,25,2,0,1,1,1,132979.43,0
15669253,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1
15806049,714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0
15752342,704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1
15614782,526,France,Male,36,1,0,1,1,0,160696.72,0
15813504,543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0
15584928,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
15682868,850,France,Female,40,9,99816.46,1,1,1,163989.66,1
15811026,505,Germany,Male,43,5,136855.94,2,1,0,171070.52,0
15677049,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0
15650924,761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0
15604497,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0
15702095,585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1
15732884,676,France,Male,29,7,131959.86,1,0,0,189268.81,0
15616630,583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0
15813132,696,Germany,Male,30,4,114027.7,1,1,1,193716.56,0
15631162,631,France,Male,32,10,0,2,0,1,196342.66,0
15682489,605,France,Male,27,9,0,2,1,0,198091.81,0
