customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15570086,684,Germany,Male,18,9,90544,1,0,1,4777.23,0
15801915,529,France,Female,31,6,152310.55,1,1,0,13054.25,0
15669922,530,Spain,Female,36,2,0,2,1,1,14721.80,0
15669516,746,Spain,Male,36,2,0,2,1,1,16436.56,0
15684769,542,France,Male,67,10,129431.36,1,0,1,21343.74,0
15685329,531,France,Female,63,1,114715.71,1,0,1,24506.95,1
15743293,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
15673529,645,Spain,Male,36,4,59893.85,2,1,0,43999.64,0
15714485,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
15773789,594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0
15705403,617,Spain,Female,46,3,106521.49,1,0,1,86587.37,0
15649668,637,Germany,Female,36,10,145750.45,2,1,1,96660.76,0
15685576,527,Spain,Female,36,6,0,2,1,1,102280.29,0
15680772,721,Spain,Female,36,2,0,2,1,1,106977.80,0
15807909,744,France,Male,47,9,0,2,1,0,113163.17,0
15805681,716,France,Male,41,9,0,1,1,1,113267.48,0
15805254,652,Spain,Female,75,10,0,2,1,1,114675.75,0
15787258,596,Spain,Female,29,6,0,2,1,0,116696.77,0
15627484,686,France,Female,47,5,113328.93,1,1,0,124170.90,0
15740404,758,France,Female,34,3,0,2,1,1,124226.16,0
15634950,657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1
15783522,738,Spain,Female,37,8,100565.94,1,1,1,128799.86,0
15655175,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
15652266,703,Germany,Male,42,9,63227,1,0,1,137316.32,0
15679062,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0
15777907,791,France,Female,33,3,0,1,1,1,144413.92,1
15812706,627,Spain,Male,49,4,111087.5,1,0,1,146680.25,0
15792388,645,France,Female,48,7,90612.34,1,1,1,149139.13,0
15583857,623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0
15715667,850,France,Female,32,7,0,2,0,0,155227.00,0
15593694,814,France,Male,49,8,0,2,0,0,157822.54,0
15579166,619,France,Female,30,7,70729.17,1,1,1,160948.87,0
15587562,484,France,Female,29,4,130114.39,1,1,0,164017.89,0
15640627,611,Spain,Male,34,4,0,2,1,0,170950.58,0
15613319,793,France,Female,33,0,0,1,0,0,175544.02,0
15644962,745,France,Male,21,4,137910.45,1,1,1,177235.23,0
15784687,592,France,Male,36,1,126477.42,1,0,0,179718.17,0
15760102,551,France,Female,36,5,0,1,1,0,183479.12,0
15807728,530,France,Female,45,1,0,1,0,1,190663.89,1
15632503,563,France,Female,32,0,148326.09,1,1,0,191604.27,1
