customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15594815,807,France,Male,35,3,174790.15,1,1,1,600.36,0
15730339,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0
15800412,458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0
15660602,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0
15662245,588,France,Male,32,1,0,2,1,1,8763.87,0
15787597,420,Germany,Female,31,1,108377.75,2,1,1,9904.63,0
15619857,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
15807609,650,Spain,Female,25,3,86605.5,3,1,0,16649.31,1
15595037,772,France,Male,47,9,152347.01,1,0,1,17671.78,0
15596414,796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0
15792916,559,Spain,Female,40,7,144470.77,1,1,1,18917.95,0
15786035,740,France,Male,39,9,0,2,1,0,19047.23,0
15597610,553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0
15742323,541,France,Male,39,7,0,2,1,0,19823.02,0
15646366,521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0
15766686,659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0
15699753,590,France,Male,41,1,89086.31,1,1,0,24499.97,0
15681887,758,Germany,Male,33,0,129142.54,2,1,1,26606.28,0
15622750,742,Germany,Female,21,1,114292.48,1,1,0,31520.40,0
15596212,781,Spain,Male,35,1,0,2,0,0,42117.90,0
15728456,604,France,Male,33,3,0,1,1,0,42171.13,1
15580684,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
15607827,711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0
15654096,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0
15766417,678,France,Female,60,2,0,2,1,1,43821.56,0
15710825,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0
15769125,727,Spain,Female,41,10,0,2,0,1,47468.56,0
15603465,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1
15637315,601,Spain,Female,41,3,0,2,1,0,54342.83,0
15679284,593,Spain,Female,45,6,79259.75,1,1,0,55347.28,0
15703763,554,France,Male,44,7,85304.27,1,1,1,58076.52,0
15576990,790,Germany,Female,25,5,152885.77,1,1,0,58214.79,0
15592999,691,France,Female,40,0,115465.98,1,1,1,60622.61,0
15645896,646,Germany,Male,39,6,121681.91,2,0,1,61793.47,0
15710138,718,Spain,Male,39,6,0,2,0,1,63889.10,0
15676810,561,France,Female,31,1,81480.27,2,1,1,65234.60,0
15748473,801,France,Male,38,5,0,2,1,0,66256.27,0
15666095,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
15608886,679,France,Female,33,1,0,2,0,0,69608.48,0
15576126,649,France,Female,41,2,125785.23,1,1,1,70523.92,0
15699839,637,France,Male,36,2,152606.82,1,1,1,71692.80,0
15592412,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
15702631,567,France,Female,26,2,0,2,1,1,78651.55,0
15792720,676,France,Male,33,6,171490.78,1,0,0,79099.64,0
15710553,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
15686696,817,France,Female,37,6,81070.34,2,1,0,80985.88,0
15662203,579,Germany,Female,42,3,137560.38,2,1,1,85424.34,0
15656005,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
15752731,615,France,Female,30,9,0,1,1,0,87347.82,0
