customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15764654,649,France,Male,37,9,87374.88,2,1,1,247.36,0
15676571,850,France,Male,55,6,0,1,1,0,944.41,1
15614365,696,Germany,Male,31,3,150604.52,1,0,0,5566.60,0
15577170,532,France,Male,60,5,76705.87,2,0,1,13889.73,0
15663252,850,Spain,Female,32,9,0,2,1,1,18924.92,0
15629117,584,France,Male,28,10,0,2,1,0,19834.32,0
15636767,665,Spain,Female,32,10,0,1,1,1,22487.45,0
15748673,770,France,Female,37,9,0,2,0,0,22710.72,0
15574879,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0
15636330,588,Germany,Female,48,1,143279.58,2,1,0,31580.80,1
15700325,644,France,Female,24,8,92760.55,1,1,0,35896.75,0
15582066,561,France,Male,21,4,0,1,1,1,36942.35,0
15677610,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0
15730810,613,Spain,Male,44,9,100524.69,1,1,1,47298.95,0
15581115,603,France,Female,39,9,76769.68,1,0,0,48224.72,0
15664339,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1
15762268,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
15571529,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,0
15729110,729,Spain,Female,42,7,0,2,1,0,58268.20,1
15813034,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
15679429,694,France,Male,32,0,91956.49,1,1,1,59961.81,0
15768476,703,Spain,Male,31,6,0,2,1,1,67667.19,0
15605059,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1
15664001,695,Germany,Female,53,8,95231.91,1,0,0,70140.80,1
15742116,671,Germany,Female,48,9,116711.06,2,0,0,76373.38,0
15607170,699,France,Male,35,5,0,2,1,1,78397.24,0
15684147,678,France,Male,43,5,102338.19,1,1,1,79649.62,0
15606177,672,France,Male,39,2,0,2,1,0,87372.49,0
15703292,573,France,Male,26,8,86270.93,2,1,1,90177.30,0
15714493,465,Spain,Female,33,6,0,2,1,1,95500.98,0
15612030,724,France,Male,28,9,0,2,1,1,100240.20,0
15773260,590,France,Female,32,0,127763.24,1,1,0,100717.54,0
15757952,651,France,Male,44,2,0,3,1,0,102530.35,1
15645323,630,France,Male,55,2,0,1,1,1,106202.07,1
15724444,567,France,Female,38,1,125877.65,2,1,1,107841.77,0
15679804,636,France,Male,36,5,117559.05,2,1,1,111573.30,0
15638424,661,Germany,Female,35,5,150725.53,2,0,1,113656.85,0
15682728,774,France,Female,32,4,0,2,0,0,114899.13,0
15758048,582,France,Male,50,2,148942,1,1,1,116944.30,0
15809143,456,Germany,Male,32,9,133060.63,1,1,1,125167.92,0
15797065,613,Spain,Female,32,0,0,2,0,1,126675.62,0
15611682,590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0
15686164,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0
15614049,664,France,Male,55,8,0,2,1,1,139161.64,0
15582944,425,Spain,Female,39,5,0,2,1,0,140941.47,0
15736730,634,France,Female,45,2,0,1,1,1,143458.31,0
15806486,705,France,Female,48,0,0,2,0,0,149772.61,0
15792525,628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1
15614782,526,France,Male,36,1,0,1,1,0,160696.72,0
15728906,634,France,Male,77,5,0,2,1,1,161579.85,0
15656522,593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0
15743192,623,France,Female,44,6,0,2,0,0,167162.43,0
15687626,527,France,Male,39,4,0,2,1,0,167183.07,1
15687130,686,France,Female,43,0,0,1,1,1,170072.90,0
15762134,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0
15673877,490,France,Male,39,1,0,3,1,0,171060.01,1
15580366,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0
15605275,725,Germany,Male,45,8,116917.07,1,0,0,173464.43,1
15642391,621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1
15765461,632,Spain,Male,47,3,0,2,1,0,178822.32,0
15632446,667,France,Male,24,4,0,2,0,0,180329.83,0
15784700,811,France,Male,31,7,117799.28,1,1,1,182372.35,0
15815615,681,France,Male,36,5,141952.07,1,1,1,185144.08,0
15613085,628,Spain,Female,33,3,0,1,1,1,188193.25,0
15689953,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0
15794276,588,France,Female,64,3,0,1,1,1,189703.65,0
15723907,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
15714689,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
15619465,555,Spain,Female,24,2,0,2,0,1,197866.55,0
15595162,708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0
