customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15655123,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1
15656249,720,France,Female,34,3,118307.57,2,1,1,136120.29,0
15768340,642,Germany,Female,19,3,113905.48,1,1,1,176137.20,0
15710105,581,Germany,Female,26,3,105099.45,1,1,1,184520.00,1
15617432,816,Germany,Female,40,9,109003.26,1,1,1,79580.56,0
15594409,710,France,Male,45,1,0,2,1,1,36154.66,0
15602929,728,Spain,Female,37,4,0,1,0,0,4539.38,0
15588461,686,France,Male,35,4,0,1,1,0,8816.37,0
15735263,736,France,Male,27,5,51522.75,1,0,1,192131.77,0
15570073,721,Spain,Male,57,1,0,1,1,1,195940.96,0
15706637,718,Spain,Male,40,9,0,2,0,0,121537.91,0
15709136,620,France,Male,28,8,0,2,1,1,199909.32,0
15570485,558,Spain,Male,40,4,161766.87,1,0,0,92378.54,0
15672821,591,France,Male,28,5,0,2,1,1,48606.92,0
15727138,774,Spain,Male,46,9,0,2,1,1,34774.26,0
15758482,626,France,Female,32,0,0,2,0,0,187172.54,0
15734942,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
15678571,723,France,Male,21,4,0,2,0,0,24847.02,0
15634245,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
15645766,634,Spain,Male,25,9,0,2,1,1,8227.91,0
15813741,549,Spain,Male,25,6,193858.2,1,0,1,21600.11,0
15794580,599,France,Male,58,4,0,1,0,0,176407.15,1
15724955,537,France,Male,38,3,0,2,0,0,141023.01,0
15590683,660,France,Female,31,6,172325.67,1,0,1,45438.38,0
15801277,715,France,Female,31,2,112212.14,2,1,1,181600.72,0
15715877,821,France,Male,28,2,0,2,1,0,46072.52,0
15636999,414,France,Male,38,8,0,1,0,1,77661.12,1
15695872,712,France,Female,30,1,89571.59,1,1,1,177613.19,0
15636478,621,France,Male,31,7,136658.61,1,1,1,148689.13,0
15764351,668,Germany,Female,59,5,120170.07,1,0,1,50454.80,0
15777708,824,Spain,Female,38,3,0,2,1,0,192800.25,0
15601008,802,France,Male,33,8,0,2,1,0,143706.18,0
15592914,683,France,Female,29,9,0,2,1,1,48849.89,0
15745844,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
15729019,602,Spain,Male,34,8,98382.72,1,1,0,39542.00,0
15694188,700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0
15607827,711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0
15623062,660,Germany,Male,24,5,85089.3,1,1,1,71638.00,0
15800736,601,Spain,Female,42,4,96763.89,1,1,1,199242.65,0
15806081,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0
15609758,537,France,Female,45,7,158621.04,1,1,0,120892.96,1
15650488,492,France,Female,48,6,127253.98,1,1,1,92144.09,1
15766064,559,France,Male,33,9,111060.05,2,1,0,110371.84,0
15731744,692,France,Male,30,2,0,2,0,1,130486.57,0
15644179,606,France,Female,39,3,0,2,1,0,50560.45,1
15651020,473,France,Female,25,6,110666.42,2,0,0,46758.42,0
15658768,547,France,Female,49,2,0,1,0,0,65466.93,1
15704081,595,Germany,Male,30,9,130682.11,2,1,1,57862.88,0
15815628,711,France,Female,37,8,113899.92,1,0,0,80215.20,0
15572547,670,France,Female,45,9,104930.38,1,1,0,155921.81,1
15814405,418,France,Female,46,9,0,1,1,1,81014.50,1
15616833,678,Spain,Male,27,2,0,2,1,1,13221.25,0
15609187,455,France,Female,27,5,155879.09,2,0,0,70774.97,0
15650538,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1
15775949,612,France,Female,38,7,110615.47,1,1,1,193502.93,0
15696812,586,Spain,Male,42,6,0,2,1,1,123410.23,0
15750803,693,France,Female,30,6,127992.25,1,1,1,50457.20,0
15663883,850,Germany,Male,32,9,141827.33,2,1,1,149458.73,0
15621870,739,Spain,Female,40,8,0,1,1,0,167030.51,0
15667134,446,France,Male,32,8,0,2,0,0,133292.94,0
