customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15608114,587,Spain,Male,62,7,121286.27,1,0,1,6776.92,0
15758546,850,Spain,Male,39,8,0,2,1,1,37090.44,0
15692761,718,France,Male,36,9,0,1,1,0,45909.87,0
15592570,773,Spain,Female,23,8,0,2,1,0,56759.79,0
15796351,603,Germany,Male,35,1,105346.03,2,1,1,130379.50,0
15659002,766,France,Female,45,6,0,2,0,0,147184.74,0
15656322,571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0
15708212,648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
15764351,668,Germany,Female,59,5,120170.07,1,0,1,50454.80,0
15655082,607,France,Female,48,4,112070.86,3,1,0,173568.30,1
15632324,602,France,Male,59,7,0,2,1,1,162347.05,0
15693326,641,France,Female,42,7,125437.14,2,0,0,164128.58,0
15622518,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
15602811,730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0
15609824,794,France,Female,41,7,176845.41,3,1,0,166526.26,1
15733964,606,Spain,Female,53,1,109330.06,1,1,1,75860.01,0
15799600,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0
15654733,794,Germany,Male,57,3,117056.46,1,1,0,93336.93,1
15764105,475,France,Female,57,1,0,2,1,0,89248.99,0
15751120,752,France,Female,36,2,119912.46,1,1,0,124354.92,0
15659031,630,France,Female,36,8,126598.99,2,1,1,134407.93,0
15750874,676,France,Male,31,3,78990.15,1,1,1,124777.14,0
15638730,711,France,Female,21,0,82844.33,2,0,1,1408.68,0
15645511,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1
15674750,481,Spain,Female,37,8,0,2,1,0,44215.86,0
15700654,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0
15707473,850,Germany,Female,48,6,111962.99,1,1,0,111755.80,0
15794870,744,Germany,Male,38,6,73023.17,2,1,0,78770.86,0
15665629,719,Spain,Female,33,7,0,2,1,0,20016.59,0
15793723,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
15568953,477,France,Male,27,1,128554.98,1,1,1,133173.19,0
15760244,590,France,Female,76,5,160979.68,1,0,1,13848.58,0
15769548,668,France,Female,37,7,128645.67,1,1,0,92149.64,0
15735788,709,France,Male,31,6,0,2,1,1,71009.84,0
15573798,448,France,Female,36,6,83947.12,2,1,0,81999.53,0
15745452,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
15576945,582,France,Male,29,0,0,1,1,0,142516.35,0
15700772,571,France,Male,44,9,0,2,0,0,38433.35,0
15669516,746,Spain,Male,36,2,0,2,1,1,16436.56,0
15800703,485,Spain,Female,21,5,113157.22,1,1,1,54141.50,0
15801701,653,Spain,Male,35,9,0,2,1,1,45956.05,0
15591942,611,Spain,Female,33,7,0,2,1,1,3729.89,0
15746183,573,France,Female,27,4,0,2,1,1,157549.60,0
15713843,850,Spain,Male,30,2,0,2,0,1,27937.12,0
15574352,850,France,Male,43,4,161256.53,1,1,1,140071.57,0
15621550,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1
15753337,555,France,Male,51,5,0,3,1,0,189122.89,1
15581525,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0
15717879,712,Spain,Female,79,5,108078.56,1,1,1,174118.93,0
15638355,658,France,Female,35,5,126397.66,1,0,0,156361.58,1
