customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15670345,785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0
15762615,597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0
15634950,657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1
15720676,700,France,Female,37,7,0,2,1,0,17040.82,0
15732113,671,Spain,Male,50,8,0,1,0,1,2560.11,0
15730272,619,France,Male,58,5,152199.33,1,1,1,86022.09,0
15669281,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0
15603247,743,Germany,Female,35,1,146781.24,1,1,0,189307.70,0
15752626,553,France,Male,32,7,64082.09,1,0,1,109159.58,0
15602124,731,France,Male,30,7,0,2,1,1,184581.68,0
15619653,666,France,Male,47,2,0,1,1,0,35046.97,1
15706899,559,France,Male,34,4,0,2,1,1,66721.98,0
15617082,516,France,Male,33,7,115195.58,1,1,1,11205.50,0
15661219,627,France,Male,32,10,0,2,1,0,103287.62,0
15746203,555,Germany,Male,62,4,119817.33,1,0,1,43507.10,1
15669281,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0
15690670,720,France,Male,33,2,0,2,0,1,141031.08,0
15793491,714,Germany,Male,26,3,119545.48,2,1,0,65482.94,0
15594576,524,France,Male,32,1,144875.71,1,0,0,187740.04,0
15792720,676,France,Male,33,6,171490.78,1,0,0,79099.64,0
