customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15586821,727,France,Male,28,5,0,2,0,1,19653.08,0
15613216,639,Spain,Female,39,1,141789.15,1,1,0,92455.96,0
15778884,809,France,Female,38,2,154763.21,2,1,1,174800.31,0
15637753,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
15759480,644,France,Female,40,10,139180.97,1,1,1,19959.67,0
15615797,743,Germany,Male,59,5,108585.35,1,1,1,192127.22,1
15744398,525,France,Female,23,5,0,2,1,0,160249.10,0
15751084,712,France,Female,29,8,140170.61,1,1,1,38170.04,0
15596647,768,France,Male,54,8,69712.74,1,1,1,69381.05,0
15776605,528,Spain,Male,36,7,0,2,1,0,60536.56,0
15633378,692,Spain,Female,49,9,0,2,1,0,178342.63,0
15583371,632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1
15703177,654,France,Female,35,2,90865.8,1,1,1,86764.46,0
15703778,728,France,Male,33,8,129907.63,1,0,1,36083.96,0
15667896,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
15707637,765,France,Female,56,1,0,1,1,0,13228.93,1
15722532,690,Spain,Female,36,10,91760.11,1,1,1,135784.94,0
15649160,554,France,Female,38,3,138731.95,1,1,1,194138.36,0
15592877,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
15692235,750,France,Female,38,1,0,2,1,0,47764.99,0
15722246,742,France,Female,60,4,0,1,1,1,13161.66,1
15592000,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
15697360,505,France,Female,36,2,79951.9,1,0,1,174123.16,1
15806420,772,France,Male,34,9,0,2,1,0,170980.86,0
15735222,705,Spain,Female,23,5,0,2,1,1,73131.73,0
15583364,476,France,Female,32,6,111871.93,1,0,0,112132.86,0
15690939,575,Spain,Male,28,7,0,1,1,1,10666.05,0
15598744,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
15666095,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
15753837,573,Spain,Male,38,4,0,2,1,1,196517.43,0
15729018,666,France,Female,33,2,147229.65,1,1,1,56410.17,0
15567802,450,Spain,Female,34,2,0,2,1,0,175480.93,0
15721917,559,France,Female,38,8,95139.41,1,1,1,86575.46,0
15728005,698,France,Female,57,9,111359.55,2,1,0,105715.01,0
15732020,610,Germany,Male,57,6,106938.11,2,0,1,186612.47,0
15794414,507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0
15700964,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0
15635240,553,France,Male,42,1,0,2,0,0,23822.04,0
15607176,674,France,Male,22,3,0,1,1,1,173940.59,0
15772262,545,Germany,Male,37,9,110483.86,1,1,1,127394.67,0
15572390,850,Spain,Female,39,6,0,2,1,0,103921.43,0
15791304,604,Germany,Male,25,7,165413.43,1,1,1,35279.74,0
15761950,652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1
15761018,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1
15660144,660,France,Male,38,4,0,2,0,0,88080.43,0
15763613,581,France,Male,30,1,0,2,1,0,199464.08,0
15792328,475,France,Male,39,6,0,1,1,1,56999.90,1
15623346,820,France,Male,36,4,0,2,1,0,31422.69,0
15775082,749,France,Male,42,1,129776.72,2,0,1,143538.51,0
15786905,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
15774696,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
15633419,622,Germany,Female,28,1,143124.63,2,1,0,81723.80,0
15565878,631,Spain,Male,29,3,0,2,1,1,197963.46,0
15625035,703,France,Male,50,8,160139.59,2,1,1,79314.10,0
15758451,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
15729489,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
15722350,627,Germany,Female,37,7,147361.57,1,1,1,133031.96,0
15768367,781,France,Female,27,7,186558.55,1,1,1,175071.29,1
15726557,638,France,Female,42,7,165679.92,1,0,0,32916.29,0
15664860,692,Spain,Female,47,3,0,2,1,0,150802.41,1
15729958,777,France,Male,37,1,0,1,1,1,126837.72,0
15803681,803,France,Female,26,4,0,2,1,1,181208.47,0
15735339,663,France,Male,39,4,0,1,1,0,76884.05,0
15781347,600,France,Female,41,1,0,2,1,1,91193.65,0
15725698,520,Spain,Female,35,4,115680.81,1,1,1,90280.70,0
15577274,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0
15721937,686,France,Male,38,0,138131.34,1,0,1,115927.85,0
15592222,505,France,Male,49,7,80001.23,1,0,0,135180.11,0
15808674,616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1
15668818,592,Spain,Female,40,2,200322.45,1,1,1,113244.73,0
