Suresh,18.0
Sneha,23.0
Neha,19.5
Vikram,18.0
Ravi,23.5
Ravi,17.8
Sneha,17.8
Priya,21.0
Geet,23.0
Anita,20.5
Rahul,22.5
Vikram,18.5
Vikram,18.3
Amit,22.5
Kiran,21.0
Mohan,19.0
Kiran,17.8
Arjun,21.0
Meera,19.8
Sneha,18.0
Ravi,22.0
Neha,22.5
Suresh,19.0
Mohan,17.8
Kavita,19.8
Ravi,22.0
Suresh,21.5
Priya,23.5
Mohan,17.5
Rahul,18.3
Suresh,19.0
Arjun,22.5
Priya,18.3
Suresh,22.0
Sneha,19.8
Amit,23.0
Kavita,23.5
Kiran,19.8
Sneha,19.8
Reeta,21.0
Vikram,21.5
Ravi,21.5
Reeta,17.5
Sneha,19.0
Ravi,21.0
Ravi,19.8
Rahul,17.5
Meera,19.8
Ravi,19.8
Geet,22.0
Reeta,22.5
Meera,18.5
Kiran,18.5
Sneha,22.5
Sneha,19.0
Reeta,18.3
Suresh,20.5
Reeta,22.0
Meera,22.5
Arjun,19.8
Priya,18.5
Rahul,18.3
Geet,17.5
Geet,17.8
Geet,20.0
Kavita,18.5
Priya,19.5
Amit,20.0
Reeta,20.5
Kavita,19.0
Mohan,19.5
Neha,19.5
Anita,19.5
Kiran,22.5
Suresh,20.0
Geet,23.0
Ravi,18.5
Vikram,22.0
Reeta,19.0
Arjun,18.5
