Anita,22.5
Mohan,21.0
Reeta,20.0
Vikram,22.0
Suresh,23.5
Suresh,23.5
Neha,22.5
Meera,22.0
Arjun,21.0
Sneha,21.0
Reeta,17.5
Suresh,18.3
Kavita,18.3
Geet,21.5
Ravi,18.5
Neha,22.0
Vikram,23.5
Geet,18.0
Priya,18.5
Amit,17.8
Neha,18.3
Anita,21.0
Geet,19.8
Amit,18.5
Meera,20.0
Arjun,22.5
Meera,18.0
Sneha,17.5
Reeta,22.0
Vikram,19.0
Meera,18.5
Sneha,18.5
Amit,18.3
Amit,23.0
Kiran,17.5
Kavita,18.3
Neha,18.5
Suresh,20.5
Kavita,18.0
Ravi,22.5
Arjun,22.5
Neha,18.5
Reeta,18.5
Rahul,18.3
Reeta,21.5
Geet,20.0
Ravi,19.0
Kavita,17.5
Mohan,21.0
Anita,18.5
Anita,21.5
Geet,23.0
Vikram,21.0
Meera,19.8
Neha,18.0
Kavita,23.0
Kavita,22.0
Reeta,22.5
Priya,18.3
Geet,22.5
Ravi,17.8
Rahul,20.0
Suresh,19.0
Arjun,17.5
Kavita,19.8
Amit,20.0
Anita,19.0
Reeta,19.8
Mohan,18.5
Meera,21.0
Kavita,23.5
Rahul,19.8
Ravi,22.0
Anita,18.5
Rahul,17.8
Ravi,18.3
Priya,17.8
Suresh,18.5
Rahul,23.0
Mohan,18.5
