customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15774847,593,France,Male,50,6,171740.69,1,0,0,20893.61,0
15684196,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
15785819,681,France,Male,38,3,0,2,1,1,112491.96,0
15649211,708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0
15796167,782,Germany,Male,35,7,98556.89,2,1,0,117644.36,0
15814750,629,Spain,Male,34,8,0,2,1,1,180595.02,0
15649150,531,France,Female,53,5,127642.44,1,1,0,141501.45,1
15577831,560,Germany,Male,41,4,152532.3,1,0,0,10779.69,0
15768201,850,France,Female,39,2,148586.64,1,1,1,176791.27,0
15662532,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0
