Amit,22.5
Suresh,23.0
Mohan,21.0
Rahul,17.8
Suresh,17.5
Anita,22.0
Priya,19.0
Geet,22.5
Geet,22.5
Reeta,19.5
Vikram,20.5
Vikram,21.0
Ravi,19.8
Meera,20.5
Kavita,23.0
Mohan,22.0
Vikram,17.8
Rahul,23.5
Reeta,17.5
Priya,17.5
Vikram,22.5
Arjun,20.5
Rahul,19.8
Kavita,21.5
Rahul,23.0
Meera,23.0
Vikram,17.5
Mohan,21.5
Priya,19.8
Arjun,20.0
Arjun,23.0
Priya,23.0
Priya,17.5
Priya,21.5
Ravi,21.0
Mohan,18.5
Kavita,18.0
Priya,18.3
Arjun,18.5
Meera,23.0
Kiran,18.3
Neha,17.8
Priya,22.5
Amit,23.5
Amit,23.5
Kavita,21.5
Geet,20.0
Kiran,20.5
Neha,20.5
Mohan,17.8
Sneha,20.0
Kiran,19.5
Neha,22.0
Priya,20.0
Vikram,18.5
Reeta,19.5
Geet,18.3
Anita,22.0
Sneha,23.0
Meera,19.0
Reeta,17.8
Reeta,19.0
Amit,22.0
Vikram,17.8
Vikram,20.0
Ravi,19.0
Reeta,19.0
Amit,21.0
Priya,17.8
Meera,18.3
Neha,22.5
Mohan,20.5
Suresh,20.5
Geet,21.0
Suresh,23.0
Kiran,18.0
Neha,19.8
Suresh,19.5
Rahul,18.3
Neha,17.5
