customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15636407,793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0
15645184,701,France,Male,29,2,0,2,1,0,176943.59,0
15684801,689,France,Male,47,1,93871.95,3,1,0,156878.42,1
15801293,850,Germany,Male,27,1,101278.25,2,1,1,26265.18,0
15571059,734,France,Female,54,3,0,1,1,0,130805.54,1
15773512,627,Spain,Female,25,4,0,1,1,1,194313.93,0
15625759,729,France,Male,30,9,0,2,1,0,151869.35,0
15659100,605,France,Male,33,9,128152.82,1,0,0,147822.81,0
15752731,615,France,Female,30,9,0,1,1,0,87347.82,0
15710034,637,Germany,Male,43,1,135645.29,2,0,1,101382.86,1
15668889,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1
15678374,666,France,Female,59,5,0,2,1,1,185123.09,0
15750466,790,Germany,Male,42,1,85839.62,1,1,0,198182.73,0
15750104,718,Germany,Male,43,5,132615.73,2,1,0,32999.10,0
15610900,770,France,Female,70,9,110738.89,1,1,0,22666.77,1
15709183,707,France,Female,58,3,102346.86,1,1,1,114672.64,0
15656901,615,France,Male,59,8,0,2,1,1,165576.55,0
15580149,638,Spain,Male,41,7,0,2,1,0,43889.41,0
15589361,716,Spain,Male,34,9,0,1,1,1,66695.71,0
15807909,744,France,Male,47,9,0,2,1,0,113163.17,0
15591942,611,Spain,Female,33,7,0,2,1,1,3729.89,0
15783338,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0
15702277,650,France,Male,34,4,106005.54,1,0,1,142995.32,0
15662578,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0
15636444,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
15721251,554,Spain,Female,41,4,112152.89,1,0,1,36242.19,0
15710553,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0
15699461,515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0
15745621,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
15622370,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0
15799925,800,France,Male,60,6,88541.57,2,1,1,131718.12,0
15750447,678,France,Female,60,10,117738.81,1,1,0,147489.76,1
15663706,777,France,Female,32,2,0,1,1,0,136458.19,1
15632789,794,France,Male,30,8,0,2,1,1,24113.91,0
15790935,535,France,Female,29,5,0,2,0,1,52709.55,0
15581388,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0
15763579,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0
15812497,654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0
15687946,556,France,Female,61,2,117419.35,1,1,1,94153.83,0
15623730,792,France,Male,34,1,0,1,0,1,86330.32,0
15788367,487,Spain,Male,44,6,61691.45,1,1,1,53087.98,0
15644551,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
15798200,707,France,Male,35,2,0,3,1,1,94148.30,0
15808044,580,France,Female,65,9,106804.26,3,1,0,107890.69,1
15667602,704,Spain,Male,33,3,0,2,1,0,73018.74,0
15783883,753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1
15608381,585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
15678385,465,France,Male,25,2,78247.31,2,1,1,10472.31,0
15656426,713,France,Female,42,3,0,2,0,0,82565.01,0
15723320,651,Germany,Female,25,2,109175.14,2,1,0,114566.47,0
15593969,630,Spain,Female,39,7,135483.17,1,1,0,140881.20,1
15649858,469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0
15596972,534,France,Male,38,3,0,1,0,0,143938.27,0
15701109,663,France,Female,37,7,0,1,1,1,185210.63,0
15661034,813,Germany,Female,29,5,106059.4,1,0,0,187976.88,1
15802809,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0
15619343,561,France,Male,56,7,152759,2,1,0,133167.11,1
15642725,797,France,Male,32,10,114084.6,1,0,1,125782.29,0
15589643,684,Spain,Female,41,7,0,1,1,1,138394.37,0
15631333,677,Spain,Female,25,8,130866.19,1,1,0,42410.21,0
15588517,717,France,Male,38,7,0,2,1,1,158580.05,0
15618255,642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1
15681924,747,Germany,Male,38,2,129728.6,1,1,0,89289.54,0
15705777,710,Germany,Male,49,10,129164.88,1,1,1,193266.72,0
15722122,544,France,Female,40,7,0,1,0,1,161076.92,0
15797329,626,France,Male,43,4,137638.69,1,1,0,130442.08,1
15656417,582,France,Female,39,1,132077.48,2,1,0,192255.15,0
15773809,620,France,Male,42,4,0,2,1,0,6232.31,0
15639946,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1
15806049,714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0
15794868,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0
15685329,531,France,Female,63,1,114715.71,1,0,1,24506.95,1
15788776,588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1
15615219,518,France,Male,59,5,138772.15,1,0,1,123872.00,0
15789095,775,Spain,Male,30,4,0,2,0,1,57461.13,0
15795895,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0
15754649,705,Spain,Female,57,3,0,2,1,1,34134.14,0
15740175,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0
15769781,699,Spain,Female,25,8,0,2,1,1,52404.47,0
15731951,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1
