customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15569571,584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1
15803764,561,France,Male,28,7,0,2,1,0,7797.01,0
15713479,656,France,Male,35,6,0,2,1,0,1485.27,0
15759284,750,France,Female,37,6,0,1,1,1,117948.00,1
15600106,631,France,Male,36,1,0,2,0,0,133141.34,0
15695280,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0
15666252,706,Spain,Male,42,9,0,2,1,1,28714.34,0
15670755,650,France,Male,60,8,0,2,1,1,102925.76,0
15764866,539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1
15583371,632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1
15640865,636,Germany,Female,31,9,80844.69,2,1,1,74641.90,0
15682467,725,France,Female,36,1,118851.05,1,1,1,102747.02,0
15688691,665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1
15810716,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0
15780650,667,France,Male,40,9,0,1,1,1,96670.20,0
15779586,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0
15637979,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0
15773017,763,Spain,Female,37,6,0,2,1,1,149705.25,0
15594928,798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0
15669282,636,France,Female,20,10,124266.86,1,0,0,100566.81,0
15730273,841,France,Male,27,8,0,1,1,0,171922.72,0
15769516,674,France,Female,42,9,0,2,1,0,4292.72,0
15741078,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
15571002,706,France,Female,44,4,129605.99,1,0,0,69865.49,0
15597602,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
15651264,850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1
15771222,779,France,Female,42,5,0,2,0,0,25951.91,0
15663964,561,France,Male,37,5,0,2,1,0,83093.25,0
15756975,777,Spain,Female,35,3,0,2,1,1,17257.72,0
15575146,492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0
15648047,742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0
15699963,571,France,Male,38,1,121405.04,1,1,1,154844.22,0
15673333,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0
15778219,790,France,Male,26,5,0,1,1,0,20510.79,0
15713632,551,Spain,Female,48,5,95679.29,1,0,0,94978.10,0
15737748,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
15651280,742,Germany,Male,35,5,136857,1,0,0,84509.57,0
15653952,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0
15576111,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0
15684358,711,France,Male,41,3,0,2,1,1,193747.57,0
15683118,590,France,Male,32,9,0,2,1,0,138889.15,0
15777614,545,Spain,Female,44,1,0,2,1,1,82614.89,0
15623744,634,France,Male,34,8,105302.66,1,1,1,123164.97,0
15569430,704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0
15697606,637,France,Female,21,10,125712.2,1,0,0,175072.47,0
15633586,595,France,Female,39,7,120962.13,1,0,0,23305.01,0
15781574,636,Spain,Male,76,9,126534.6,1,1,1,39789.62,0
15781914,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0
15739548,775,France,Male,28,9,111167.7,1,1,0,149331.01,0
15752312,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0
15799785,679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0
15585036,694,Spain,Female,37,3,0,2,1,1,147012.22,0
15798850,576,France,Male,32,7,0,2,1,0,4660.91,0
15767432,711,France,Female,25,7,0,3,1,1,9679.28,0
15791131,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0
15742028,602,France,Female,35,5,0,2,1,0,31050.02,0
15590011,749,Spain,Male,38,9,129378.32,1,1,1,13549.34,0
15745431,604,France,Male,34,7,0,2,1,1,188078.55,0
15653857,498,France,Male,34,2,0,2,1,1,148528.24,0
15732943,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1
15786643,602,France,Male,32,10,0,2,1,1,116052.92,0
15654562,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1
15772503,737,France,Female,33,4,0,2,1,0,115115.32,0
15748069,485,France,Female,25,3,134467.26,1,1,1,113266.09,0
15602851,629,France,Male,40,9,0,1,1,0,106.67,0
15576196,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1
15680436,496,France,Female,29,4,0,2,1,0,164806.89,0
15757577,676,France,Female,61,8,0,2,1,1,118522.73,0
15746902,793,Spain,Male,38,9,0,2,1,0,88225.02,0
15715939,730,France,Male,33,0,0,2,1,0,1474.79,0
15618562,618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1
15779182,790,Spain,Male,46,8,182364.53,1,0,0,139266.48,1
15581526,574,France,Male,41,1,0,2,0,0,70550.00,0
15744983,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0
15806546,517,Spain,Male,46,4,0,1,1,0,22372.78,0
15704657,601,France,Male,39,3,72647.64,1,1,0,41777.90,1
15752650,681,Spain,Female,37,6,121231.39,1,1,1,146366.08,0
15607395,679,France,Female,33,9,112528.65,2,1,0,177362.45,0
15598948,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0
15688071,609,Spain,Male,53,10,0,1,1,1,154642.91,0
