Anita,20.0
Geet,23.5
Meera,21.5
Anita,18.5
Kavita,19.5
Anita,22.0
Sneha,23.0
Suresh,17.5
Mohan,21.5
Mohan,19.5
Neha,18.5
Rahul,18.0
Kavita,20.0
Suresh,19.5
Sneha,19.8
Arjun,18.3
Amit,17.5
Anita,19.5
Ravi,19.5
Kavita,18.0
Meera,20.5
Kiran,19.8
Ravi,21.5
Ravi,21.5
Amit,18.3
Geet,21.0
Suresh,23.5
Ravi,21.0
Vikram,17.8
Suresh,21.5
Kiran,19.8
Kiran,23.0
Sneha,23.5
Vikram,18.3
Sneha,19.5
Priya,19.5
Amit,23.0
Reeta,22.0
Amit,21.0
Vikram,23.5
Priya,22.0
Mohan,23.5
Kiran,22.0
Reeta,21.0
Kavita,21.5
Arjun,23.0
Rahul,23.5
Kavita,18.0
Ravi,17.5
Geet,17.8
Arjun,20.0
Rahul,20.5
Geet,17.8
Ravi,17.5
Arjun,20.5
Suresh,18.5
Amit,19.8
Suresh,21.0
Neha,21.5
Rahul,21.0
Arjun,23.0
Rahul,17.8
Mohan,17.8
Mohan,17.8
Anita,23.0
Arjun,21.0
Ravi,18.3
Kavita,17.5
Neha,21.5
Kiran,23.0
