customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15753840,524,Spain,Female,32,6,0,1,1,1,132861.90,1
15766686,659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0
15745266,434,Spain,Male,55,6,0,1,0,1,73562.05,1
15637138,660,France,Male,34,1,0,2,1,0,9692.58,0
15735968,605,France,Male,41,10,0,2,0,1,97213.09,0
15710853,623,France,Female,24,5,0,2,1,0,116160.04,0
15641629,537,Spain,Female,38,1,0,2,0,1,41233.97,0
15587562,484,France,Female,29,4,130114.39,1,1,0,164017.89,0
15775625,596,France,Male,47,6,0,1,1,0,74835.65,0
15806132,555,France,Male,55,4,146798.81,1,1,1,74149.77,0
15586425,579,France,Male,28,4,0,2,1,1,176925.69,0
15572415,580,France,Male,34,6,0,2,1,1,160095.31,0
15727703,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
15778897,630,France,Female,28,1,0,2,1,1,133267.78,0
15784844,752,Spain,Male,48,5,116060.08,1,1,0,156618.38,1
15802362,550,Spain,Male,45,0,0,2,0,1,70399.71,0
15566253,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1
15784526,616,France,Male,44,5,102016.38,1,0,1,178235.37,1
15642709,474,France,Female,30,9,0,2,0,0,63158.22,0
15789339,681,France,Male,59,4,122781.51,1,0,1,140166.95,0
15605916,659,France,Female,50,3,0,1,1,0,183399.12,1
15727311,539,France,Female,22,0,100885.93,2,1,1,38772.65,0
15670103,565,France,Female,38,5,126645.13,1,1,1,168303.55,0
15592531,822,France,Male,50,7,0,2,1,1,10062.80,0
15744529,510,France,Male,63,8,0,2,1,1,115291.86,0
15725039,702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
15648638,629,Spain,Male,34,6,0,2,1,0,190347.72,0
15671014,573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0
15738715,600,France,Female,37,4,0,3,1,0,7312.25,1
15762855,622,Spain,Female,23,8,0,2,1,1,131389.39,0
15627517,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0
15665629,719,Spain,Female,33,7,0,2,1,0,20016.59,0
15773890,733,France,Male,22,5,0,2,1,1,117202.19,0
15695492,439,France,Female,29,6,156569.43,1,1,0,180598.66,0
15601569,598,France,Female,40,2,171178.25,1,1,0,137980.58,1
15723620,617,France,Male,41,7,0,2,0,1,14496.67,0
15584580,443,France,Male,35,6,161111.45,1,0,0,13946.66,0
15574523,576,France,Male,39,1,0,2,1,1,68814.23,0
15776807,654,France,Male,29,1,0,1,1,0,180345.44,0
15633612,696,France,Male,28,4,172646.82,1,1,1,116471.43,0
15602405,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0
15640418,649,Germany,Female,41,4,115897.73,1,1,0,143544.48,0
15796787,681,France,Male,46,0,105969.42,1,1,0,5771.56,0
15741921,622,Spain,Female,26,8,0,2,1,1,124964.82,0
15583278,743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
15799966,792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1
15592389,684,France,Male,27,2,134603.88,1,1,1,71725.73,0
15644962,745,France,Male,21,4,137910.45,1,1,1,177235.23,0
15761477,501,Germany,Male,24,4,130806.42,2,1,0,80241.14,0
15591150,570,Spain,Male,34,10,0,2,0,1,183387.12,0
15718064,635,Spain,Male,29,2,0,2,0,0,117173.80,0
15741403,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0
15599403,577,France,Male,60,10,125389.7,2,1,1,178616.73,0
15753895,590,Spain,Male,37,1,0,2,0,0,133535.99,0
15693752,487,France,Male,37,2,0,2,1,1,126722.57,0
15645744,826,France,Female,30,5,0,2,0,1,157397.57,0
15595160,413,Spain,Male,35,2,0,2,1,1,60972.84,0
15759067,537,Germany,Female,37,7,158411.95,4,1,1,117690.58,1
15769356,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
15738088,634,Spain,Male,63,10,0,2,1,0,30772.86,1
