customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15761158,719,France,Female,54,7,0,2,1,1,125041.52,0
15768270,579,Spain,Female,31,9,0,2,1,0,112395.98,0
15754820,637,Germany,Male,35,8,147127.81,2,1,1,84760.70,0
15780056,660,Spain,Male,33,4,0,1,1,0,29664.45,0
15779620,575,France,Male,36,1,0,1,0,1,94570.56,0
15787155,514,Spain,Male,30,7,0,1,0,1,125010.24,0
15594039,599,Spain,Male,42,6,0,2,1,0,113868.40,0
15684173,687,Spain,Female,44,7,0,3,1,0,155853.52,1
15710138,718,Spain,Male,39,6,0,2,0,1,63889.10,0
15642098,622,Spain,Female,36,0,108960,2,1,0,111180.30,1
15774164,502,Germany,Male,33,5,174673.65,2,1,0,33300.56,0
15581539,474,Spain,Male,37,3,0,2,0,0,57175.32,0
15720644,789,France,Male,27,6,0,2,1,0,103603.65,0
15637324,657,France,Female,28,7,0,2,0,1,5177.62,0
15587013,653,France,Female,31,7,102575.04,1,1,1,11043.54,0
15801473,599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0
15793671,606,France,Male,34,5,0,1,1,0,161971.42,0
15567486,634,Spain,Female,41,4,0,2,1,1,164549.74,0
15730418,652,France,Female,32,2,0,2,1,0,54628.11,0
15733768,600,France,Male,32,1,0,1,1,1,101986.16,0
15584338,714,France,Female,40,0,0,2,1,0,62762.12,0
15788686,538,Spain,Male,40,8,0,2,1,1,25554.40,0
15756475,551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0
15624451,641,France,Female,38,3,0,2,1,0,116466.19,0
15718280,662,Germany,Male,39,5,139822.11,2,1,1,146219.90,0
15624611,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0
15664204,706,Spain,Male,29,2,0,2,1,1,18255.51,0
15672930,722,Spain,Male,37,9,0,2,1,0,31921.95,0
15672144,667,France,Female,38,6,144432.04,1,1,1,73963.17,1
15802857,659,Spain,Female,33,8,115409.6,1,0,1,1539.21,0
15692671,701,Spain,Male,36,8,0,2,1,0,169161.46,0
15749638,605,France,Female,51,9,104760.82,1,1,1,165574.54,1
15648858,666,France,Female,27,1,85225.21,1,0,1,64511.44,0
15637461,758,France,Male,35,7,0,2,1,0,77951.84,0
15671256,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
15716218,709,France,Female,45,3,104118.5,1,0,1,174032.00,0
15613427,683,Germany,Female,49,7,108797.63,2,0,0,140763.18,0
15749482,772,Spain,Male,30,4,78653.05,1,1,0,1790.48,0
15579714,542,France,Female,29,7,0,2,0,1,196651.72,0
15663164,663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1
15607263,788,France,Male,55,3,0,1,0,1,13288.46,1
15706593,850,Spain,Female,50,10,0,2,1,1,33741.84,0
15631871,616,Germany,Female,57,7,116936.81,1,1,1,104379.36,0
15772601,845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0
15646817,769,France,Male,51,9,156773.78,2,1,0,40257.79,0
15667742,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0
15605531,457,Spain,Female,38,6,0,2,1,0,173219.09,0
15784597,648,France,Male,26,9,162923.85,1,1,0,98368.24,0
15792726,470,France,Female,25,8,127974.06,2,1,1,183259.35,0
15638003,648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0
15713632,551,Spain,Female,48,5,95679.29,1,0,0,94978.10,0
15737051,639,France,Male,27,8,0,2,1,0,192247.35,0
15719276,741,Spain,Male,35,6,74371.49,1,0,0,99595.67,0
15711742,708,France,Female,34,4,0,1,1,1,62868.33,0
15701439,698,Spain,Female,50,1,0,4,1,0,88566.90,1
15576196,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1
15619529,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0
15567339,735,France,Male,73,9,0,1,1,1,114283.33,0
15638329,522,Germany,Male,25,1,111432.13,1,1,1,168683.57,0
15775295,630,France,Female,40,0,118633.08,1,0,1,60032.46,1
15611729,703,Germany,Male,39,1,141559.5,1,1,1,31257.10,1
15630641,846,France,Female,37,6,127103.97,1,1,1,41516.44,0
15583597,696,Spain,Male,47,1,106758.6,1,1,1,80591.18,0
15580213,585,France,Female,43,2,0,2,1,0,89402.54,0
15799932,812,France,Male,24,10,0,2,1,1,156906.15,0
15737133,706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0
15814998,688,Spain,Male,42,5,0,2,0,0,197602.29,0
15698117,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0
15677804,783,Spain,Male,38,1,0,3,1,1,80178.54,1
15622443,549,France,Male,31,4,0,2,0,1,25684.85,0
