customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15738588,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0
15609160,586,France,Male,32,1,0,2,0,0,31635.99,0
15736816,756,Germany,Male,36,2,136815.64,1,1,1,170041.95,0
15623536,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0
15656921,850,France,Male,31,4,0,2,0,0,152298.28,0
15796413,794,France,Male,46,6,0,2,1,0,195325.74,0
15621815,803,France,Female,40,6,165526.71,1,1,0,12328.08,0
15646594,749,France,Male,41,5,57568.94,1,1,1,61128.29,0
15745354,611,Spain,Female,37,4,0,2,1,0,125696.26,0
15636977,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
15777211,515,France,Male,65,7,92113.61,1,1,1,142548.33,0
15675252,734,Spain,Female,39,3,92636.96,2,1,1,125671.29,0
15737542,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
15716609,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1
15755242,682,France,Female,46,2,0,1,1,1,114442.66,0
15697183,685,Spain,Male,43,9,0,2,1,0,107811.28,0
15733964,606,Spain,Female,53,1,109330.06,1,1,1,75860.01,0
15658675,710,Germany,Male,37,6,135795.63,1,0,1,46523.60,0
15773456,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
15713594,543,France,Female,32,7,147256.86,1,1,0,112771.95,0
15606133,628,Spain,Male,42,7,0,2,0,1,172967.87,0
15807923,716,Germany,Female,39,10,115301.31,1,1,0,43527.40,1
15603830,600,Spain,Male,36,4,0,2,1,0,143635.36,0
15749093,801,France,Male,43,4,158713.08,2,0,0,98586.14,0
15782236,735,Spain,Male,34,5,0,2,0,0,71095.41,0
15700693,693,France,Male,68,2,0,2,1,1,59864.96,0
15626684,547,France,Female,38,5,167539.97,1,0,1,159207.34,0
15797900,517,France,Male,56,9,142147.32,1,0,0,39488.04,1
15679968,623,France,Male,40,5,118788.57,1,1,0,192867.40,0
15613014,722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0
15793317,547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0
15681174,730,France,Male,39,1,116537.6,1,0,0,145679.60,0
15704581,595,Germany,Male,34,2,87967.42,2,0,1,156309.52,0
15812009,662,Spain,Male,38,4,0,2,1,0,136259.65,0
15644400,709,France,Male,44,9,128601.98,1,1,0,117031.20,0
15748752,608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0
15718106,625,France,Male,34,6,0,2,0,0,197283.20,0
15721307,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0
15663168,665,France,Male,35,8,110934.54,1,1,0,169287.99,0
15622442,619,France,Male,29,5,0,2,1,0,194310.10,0
15588537,615,Spain,Female,41,9,109013.23,1,1,0,196499.96,0
15792004,731,Spain,Female,26,3,0,2,1,0,37697.29,0
15610403,659,France,Male,43,1,106086.42,2,1,0,26900.63,0
15738751,493,France,Female,46,4,0,2,1,0,1907.66,0
15718071,655,France,Female,51,3,0,2,0,1,15801.02,0
15680141,759,Spain,Female,35,7,147936.42,1,1,1,106785.70,0
15813718,651,Spain,Male,45,4,0,2,0,0,193009.21,0
15676835,710,Spain,Male,33,1,0,2,1,0,168313.17,0
15577657,732,France,Male,41,8,0,2,1,1,170886.17,0
15617648,584,France,Female,44,5,95671.75,2,1,1,106564.88,0
15808582,665,France,Female,40,6,0,1,1,1,161848.03,0
15569178,570,France,Female,18,4,82767.42,1,1,0,71811.90,0
15780870,580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0
15719624,669,France,Female,38,9,121858.98,1,1,0,130755.34,0
15662884,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1
15689953,697,Spain,Male,43,10,128226.37,1,0,0,188486.94,0
15587584,503,Spain,Male,31,4,0,2,1,1,21645.06,0
15667651,585,Spain,Female,33,8,0,2,1,0,114182.07,0
