Suresh,18.0
Kiran,17.5
Amit,23.5
Arjun,17.8
Sneha,22.5
Reeta,19.8
Amit,23.5
Ravi,20.0
Suresh,17.5
Arjun,20.5
Suresh,23.5
Kavita,23.0
Meera,22.5
Reeta,23.0
Amit,20.5
Meera,20.5
Suresh,22.5
Mohan,21.5
Mohan,17.8
Ravi,17.8
Amit,23.0
Neha,23.5
Sneha,18.5
Vikram,18.3
Reeta,21.0
Sneha,18.0
Priya,21.5
Neha,17.8
Priya,20.5
Rahul,19.8
Rahul,18.5
Meera,22.0
Priya,23.0
Meera,18.3
Priya,17.8
Arjun,23.5
Vikram,17.5
Priya,21.5
Neha,21.5
Priya,17.5
Mohan,17.5
Neha,18.3
Meera,23.0
Amit,23.5
Vikram,18.5
Priya,20.0
Suresh,23.0
Reeta,19.0
Kiran,22.0
Ravi,22.5
Amit,18.5
Ravi,22.0
Sneha,18.3
Anita,19.8
Neha,17.8
Arjun,20.0
Reeta,20.0
Meera,23.0
Rahul,20.0
Neha,19.5
