Amit,22.5
Ravi,18.5
Ravi,19.5
Kiran,19.0
Kavita,22.0
Priya,22.0
Sneha,18.0
Mohan,20.0
Meera,22.5
Amit,18.5
Arjun,18.3
Sneha,18.3
Kiran,22.0
Mohan,23.0
Vikram,19.8
Sneha,23.5
Neha,18.3
Neha,19.5
Kavita,20.0
Suresh,19.0
Priya,19.5
Sneha,17.8
Arjun,18.0
Ravi,18.3
Reeta,22.0
Arjun,20.0
Amit,21.0
Amit,17.5
Arjun,23.5
Ravi,17.8
Mohan,21.5
Arjun,22.5
Vikram,18.5
Kiran,21.5
Kiran,21.0
Kavita,18.0
Arjun,22.0
Rahul,19.0
Suresh,22.0
Amit,19.8
Amit,21.0
Mohan,20.5
Kavita,22.5
Anita,22.5
Priya,22.5
Sneha,18.0
Anita,20.0
Sneha,17.5
Anita,19.5
Suresh,22.5
Suresh,18.5
Sneha,18.3
Ravi,19.0
Neha,19.5
Suresh,19.0
Rahul,22.0
Arjun,23.5
Kiran,20.0
Vikram,18.3
Kavita,20.0
Mohan,21.0
Priya,22.0
Mohan,21.0
Kavita,18.0
Arjun,19.0
Amit,21.0
Vikram,18.5
Rahul,17.8
Meera,19.8
Ravi,19.8
Ravi,22.5
Geet,21.5
Priya,22.0
Amit,19.8
Mohan,17.8
Sneha,23.5
Arjun,21.0
Reeta,19.5
Kiran,19.5
Rahul,19.5
Mohan,21.5
Sneha,17.5
Meera,17.8
Kiran,21.0
Meera,23.5
Kavita,19.0
Neha,18.0
Vikram,23.5
Ravi,20.5
Meera,23.0
Vikram,19.5
Kavita,20.0
Kavita,19.0
Vikram,18.0
Reeta,19.0
Amit,20.5
Geet,22.5
Mohan,23.0
Rahul,18.3
Mohan,18.5
