Anita,22.0
Mohan,18.0
Ravi,19.5
Anita,21.0
Rahul,17.5
Amit,23.0
Arjun,20.0
Rahul,21.0
Arjun,21.5
Amit,18.0
Vikram,21.5
Meera,20.5
Vikram,23.0
Meera,18.5
Neha,18.5
Neha,23.0
Priya,22.0
Amit,20.5
Ravi,20.5
Amit,20.0
Reeta,19.8
Sneha,20.5
Vikram,19.0
Mohan,18.5
Neha,19.8
Suresh,21.0
Mohan,22.5
Suresh,19.8
Reeta,22.0
Vikram,18.0
Mohan,19.0
Anita,19.0
Mohan,18.5
Amit,17.5
Anita,17.5
Priya,21.0
Neha,19.5
Kiran,17.5
Kavita,23.5
Meera,17.8
Suresh,22.5
Suresh,21.0
Neha,22.5
Mohan,23.0
Vikram,21.0
Reeta,19.8
Kavita,20.5
Reeta,20.5
Vikram,18.3
Meera,20.0
Priya,19.8
Meera,21.0
Mohan,19.0
Suresh,19.0
Reeta,20.0
Vikram,21.5
Anita,20.5
Mohan,18.0
Arjun,21.0
Rahul,18.3
