customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15680727,735,France,Male,49,5,121973.28,1,1,0,148804.36,0
15729377,798,France,Male,36,1,0,2,1,1,159044.10,0
15726466,751,France,Male,43,1,114974.24,1,1,0,125920.54,0
15752294,582,France,Female,38,9,135979.01,4,1,1,76582.95,1
15675185,697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0
15691792,416,Spain,Male,35,8,0,1,0,0,119712.78,0
15708904,850,France,Female,37,9,0,1,0,0,100101.06,0
15643121,753,Germany,Female,35,5,82453.96,2,0,0,18254.75,0
15766683,549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1
15595883,540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0
15618765,530,Germany,Female,42,0,99948.45,1,0,1,97338.62,0
15805909,700,Spain,Male,28,8,159900.38,1,0,0,22698.56,0
15734999,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0
15583499,510,France,Male,32,9,103324.78,1,1,1,46127.70,0
15728838,578,France,Male,45,1,148600.91,1,1,0,143397.14,1
15736399,606,Spain,Male,42,10,0,2,1,0,177938.52,0
15692931,670,France,Male,22,2,114991.45,1,1,1,37392.56,0
15692664,677,France,Female,58,1,90022.85,1,0,1,2988.28,0
15797197,678,Spain,Male,29,6,0,2,1,0,64443.75,0
15693526,618,France,Female,40,0,0,1,1,0,119059.13,0
15775625,596,France,Male,47,6,0,1,1,0,74835.65,0
15620936,787,France,Male,32,4,0,2,1,1,13238.93,0
15575417,849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0
15806796,516,Germany,Female,33,10,138847.9,1,1,1,127256.70,0
15812230,670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0
15770554,769,France,Male,31,4,61297.05,2,1,1,7118.02,0
15792627,765,Spain,Female,33,5,84557.82,1,1,1,69039.43,0
15669611,632,France,Male,71,3,83116.68,1,1,1,27597.76,0
15773792,662,France,Female,32,4,133950.37,1,1,1,48725.68,1
15711062,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0
15618401,616,Germany,Male,41,10,113220.2,2,1,1,114072.91,0
15633274,679,France,Male,34,7,160515.37,1,1,0,121904.14,0
15617991,555,France,Male,29,4,128744.04,1,1,1,47454.93,0
15774491,480,France,Female,28,6,0,2,0,0,48131.92,0
15570051,775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0
15592089,788,France,Female,43,10,0,2,1,1,116111.51,0
15752588,664,France,Male,36,1,0,2,1,1,95372.64,0
15754574,738,Spain,Male,36,5,0,2,1,1,96881.32,0
15740283,850,France,Male,29,1,0,2,0,0,152996.89,0
15680243,792,France,Male,19,7,143390.51,1,1,0,33282.84,0
15782364,521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0
15732266,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
15767894,741,France,Female,21,9,0,2,0,1,139259.54,0
15813681,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0
15702912,752,Spain,Female,35,2,0,1,1,0,44335.54,1
15697460,596,Germany,Male,34,4,99441.21,2,0,1,4802.27,0
15705620,730,France,Male,34,5,122453.37,2,1,0,138882.98,0
15676835,710,Spain,Male,33,1,0,2,1,0,168313.17,0
15753591,438,France,Male,38,2,0,2,1,0,136859.55,0
15571193,579,Germany,Male,42,0,144386.32,1,1,1,22497.10,1
