Amit,19.8
Mohan,22.5
Ravi,21.0
Amit,23.0
Meera,19.8
Kiran,21.0
Mohan,20.5
Priya,19.5
Mohan,22.0
Geet,23.5
Suresh,23.5
Kavita,23.5
Reeta,18.5
Sneha,18.3
Geet,22.0
Anita,19.0
Vikram,23.0
Neha,19.0
Arjun,20.5
Ravi,23.5
Priya,17.5
Rahul,22.5
Rahul,20.0
Arjun,20.0
Sneha,18.3
Kiran,23.0
Arjun,19.5
Ravi,23.0
Vikram,21.0
Geet,17.8
Priya,17.8
Anita,21.0
Vikram,18.3
Ravi,18.0
Meera,18.0
Neha,21.0
Kiran,19.0
Sneha,22.0
Mohan,19.8
Anita,20.0
Anita,19.5
Kiran,23.5
Kavita,22.0
Neha,19.0
Reeta,19.5
Mohan,19.5
Anita,20.5
Rahul,17.5
Suresh,20.5
Ravi,21.0
Suresh,19.0
Meera,21.0
Amit,17.8
Kavita,23.0
Priya,17.5
Anita,21.5
Mohan,18.5
Suresh,22.5
Geet,20.5
Kavita,20.5
