Suresh,20.0
Sneha,22.5
Suresh,23.0
Arjun,19.8
Meera,23.5
Mohan,20.0
Priya,18.5
Amit,19.8
Neha,19.8
Kiran,20.0
Sneha,22.5
Vikram,20.5
Rahul,19.5
Anita,17.5
Geet,21.0
Suresh,23.0
Ravi,18.3
Vikram,17.5
Suresh,21.5
Suresh,21.5
Suresh,23.0
Arjun,18.0
Anita,17.5
Sneha,18.5
Reeta,19.5
Mohan,20.0
Amit,21.0
Priya,21.0
Suresh,19.8
Kavita,22.5
Suresh,19.0
Amit,23.5
Arjun,20.5
Priya,23.5
Rahul,23.5
Arjun,18.3
Suresh,17.5
Ravi,18.3
Meera,21.5
Amit,17.5
Reeta,19.0
Sneha,17.8
Neha,22.0
Sneha,23.0
Rahul,23.0
Sneha,19.5
Reeta,17.8
Vikram,22.5
Anita,18.0
Kiran,19.8
Mohan,17.8
Neha,17.5
Mohan,18.0
Kavita,17.8
Vikram,22.5
Geet,19.5
Ravi,22.5
Rahul,21.0
Arjun,19.0
Sneha,22.0
Priya,21.5
Arjun,21.0
Meera,21.0
Neha,21.5
Suresh,19.8
Sneha,23.0
Suresh,23.0
Suresh,21.0
Geet,19.8
Geet,19.8
