customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15665879,768,France,Female,40,8,0,2,0,1,69080.46,0
15587676,699,France,Male,30,9,0,1,1,1,108162.13,0
15594305,712,France,Female,32,1,0,2,1,0,1703.58,0
15754796,487,Germany,Female,46,4,135070.58,2,1,1,44244.49,1
15729454,465,France,Male,33,8,0,2,1,0,177668.55,0
15809509,699,France,Male,29,3,125689.29,1,1,1,151623.71,0
15584812,693,Spain,Female,39,0,0,2,0,0,81901.60,0
15784161,583,Germany,Male,39,8,102945.01,1,0,0,52861.89,0
15752508,614,Germany,Male,32,7,99462.8,2,1,1,51117.06,0
15585388,660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0
15675854,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
15770811,519,France,Male,36,9,0,2,0,1,145562.40,0
15716619,580,Germany,Female,36,3,74974.89,1,1,1,12099.67,0
15663921,429,France,Male,60,7,0,2,1,1,163691.48,0
15654074,653,France,Male,38,8,119315.75,1,1,0,150468.35,0
15737571,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0
15587066,535,France,Male,38,2,119272.29,1,0,0,195896.59,1
15735549,810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0
15806184,618,Spain,Male,33,4,0,2,1,1,77550.18,0
15720814,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0
15768566,706,France,Male,34,8,0,2,1,1,37479.97,0
15574842,653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0
15724076,815,Spain,Female,57,5,0,3,0,0,38941.44,1
15739850,645,France,Male,45,6,155417.61,1,0,1,3449.22,0
15609356,697,France,Female,25,1,0,2,0,0,87803.32,0
15673539,690,France,Female,26,3,118097.87,1,1,0,61257.83,0
15693906,645,France,Female,24,3,34547.82,1,1,1,11638.17,0
15799031,523,France,Male,39,3,0,2,1,0,6726.53,0
15686242,771,France,Female,57,4,0,1,0,0,85876.67,1
15727490,661,France,Male,47,5,0,1,0,1,107243.31,1
15707861,520,France,Female,46,10,85216.61,1,1,0,117369.52,1
15790455,478,France,Female,50,2,0,1,0,1,93332.64,1
15733888,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
15762937,743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0
15602851,629,France,Male,40,9,0,1,1,0,106.67,0
15771569,576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0
15712409,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0
15698522,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0
15733234,777,France,Female,58,4,0,1,1,1,62449.07,1
15806922,674,Spain,Female,41,4,126605.14,1,1,1,166694.93,0
15755798,610,France,Male,33,4,111582.11,1,0,0,113943.17,0
15625716,637,France,Female,33,9,113913.53,1,0,1,65316.50,0
15636016,588,France,Female,34,3,120777.88,1,1,1,131729.52,0
15641994,667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1
15785042,488,France,Female,31,8,97588.6,1,0,0,124210.53,0
15636551,711,France,Female,29,3,130181.47,2,1,0,31811.44,0
15593470,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
15611409,676,Spain,Male,35,0,0,2,0,0,139911.58,0
15787222,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
15770291,844,France,Female,29,8,0,2,0,0,147342.03,0
15725737,669,France,Male,46,3,0,2,0,1,8487.75,0
15776985,652,France,Female,36,6,112518.71,2,0,1,110421.31,0
15584320,686,France,Female,39,3,111695.62,1,0,0,136643.84,0
15706458,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1
15586680,462,France,Male,27,4,176913.52,1,1,0,80587.27,0
15788126,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
15813911,809,France,Female,39,5,0,1,1,0,77705.75,0
15694677,733,France,Male,39,1,0,2,1,1,141841.31,0
15633378,692,Spain,Female,49,9,0,2,1,0,178342.63,0
15679394,651,France,Female,41,4,38617.2,1,1,1,104876.80,0
15782736,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1
15585907,676,Spain,Female,30,5,0,2,0,0,179066.58,0
15708256,803,France,Male,28,3,0,2,1,0,159654.00,0
15742480,775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0
15658240,554,France,Female,44,9,135814.7,2,0,0,115091.38,0
15802809,660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0
15801832,684,Germany,Male,42,1,117691,1,1,1,23135.65,1
15685826,563,France,Male,30,7,90727.79,1,1,0,122268.75,0
15637427,461,Spain,Female,25,6,0,2,1,1,15306.29,0
15790254,741,Spain,Male,50,1,78737.61,1,1,1,13018.96,0
