Priya,19.0
Vikram,22.5
Rahul,18.0
Arjun,19.5
Amit,17.5
Geet,20.5
Sneha,17.8
Suresh,18.0
Meera,18.5
Arjun,22.5
Mohan,21.5
Priya,20.0
Priya,22.0
Anita,17.5
Reeta,20.0
Mohan,22.5
Neha,20.5
Ravi,18.3
Suresh,23.5
Rahul,19.8
Kavita,18.0
Neha,21.5
Arjun,23.5
Reeta,17.8
Meera,19.5
Sneha,19.0
Ravi,18.5
Amit,18.5
Ravi,20.5
Amit,18.0
Mohan,22.0
Sneha,20.0
Kavita,23.0
Geet,21.5
Anita,17.8
Vikram,23.0
Amit,19.8
Rahul,19.0
Vikram,22.5
Sneha,19.0
Amit,19.5
Arjun,21.0
Mohan,19.0
Arjun,21.0
Sneha,18.3
Sneha,17.8
Priya,17.8
Meera,21.5
Arjun,22.0
Mohan,20.5
Kiran,19.5
Kiran,18.3
Suresh,22.5
Priya,17.5
Ravi,21.0
Mohan,22.0
Arjun,23.5
Meera,19.0
Kavita,19.0
Suresh,21.0
Mohan,21.0
Arjun,18.5
Suresh,21.0
Priya,18.5
Geet,22.0
Rahul,23.5
Neha,19.0
Suresh,22.0
Ravi,17.5
Geet,17.8
Geet,20.5
Ravi,21.5
Meera,21.5
Rahul,17.5
Neha,19.8
Amit,21.0
Kiran,19.5
Vikram,18.3
Suresh,18.3
Reeta,19.0
Geet,18.3
Meera,21.5
Anita,21.0
Kiran,18.3
Meera,19.8
Meera,20.5
Suresh,19.8
Arjun,18.3
Kavita,19.0
Priya,23.0
