customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15785485,595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0
15606097,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
15663441,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1
15776631,466,France,Female,36,5,119540.15,1,0,1,80603.99,0
15672481,641,France,Male,37,6,0,2,1,0,45309.24,0
15644295,731,Spain,Female,39,2,126816.18,1,1,1,74850.93,0
15750396,670,France,Male,33,1,0,2,1,1,86413.11,0
15627220,735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1
15716835,546,France,Male,24,8,156325.38,1,1,1,125381.02,0
15794413,416,France,Male,32,0,0,2,0,1,878.87,0
15627042,555,France,Female,26,7,0,2,1,0,93122.41,0
15708713,633,France,Male,35,3,0,2,1,1,36249.76,0
15685805,673,Spain,Female,35,6,0,2,1,0,98618.79,0
15704819,734,Spain,Female,39,6,92126.26,2,0,0,112973.34,0
15621466,606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0
15616929,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0
15783444,788,France,Female,39,3,135139.33,1,0,1,113086.08,0
15643903,619,France,Male,27,1,154483.98,1,1,0,156394.74,0
15663478,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
15596021,598,Spain,Male,44,8,0,2,1,0,148487.90,0
15759387,598,Germany,Male,38,1,101487.18,1,1,1,75959.10,1
15794868,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0
15575619,656,Spain,Female,32,1,104254.27,1,1,1,17034.37,0
15585362,749,France,Female,60,6,0,1,1,0,17978.68,1
15673984,536,France,Female,35,8,0,1,1,0,171840.24,1
15807923,716,Germany,Female,39,10,115301.31,1,1,0,43527.40,1
15752507,769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1
15771569,576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0
15733429,520,Germany,Male,34,8,120018.86,2,1,1,343.38,0
15639322,633,Spain,Male,33,4,137847.41,2,1,0,98349.13,0
