Amit,23.0
Rahul,17.5
Arjun,21.0
Suresh,17.5
Vikram,18.3
Sneha,23.5
Priya,23.0
Mohan,17.5
Rahul,22.0
Sneha,20.5
Vikram,18.0
Geet,19.5
Mohan,18.3
Kavita,19.8
Priya,23.0
Rahul,19.8
Rahul,18.3
Anita,19.5
Kiran,22.0
Priya,21.5
Neha,22.0
Reeta,23.0
Meera,22.0
Vikram,19.5
Vikram,19.0
Reeta,21.5
Anita,19.5
Rahul,21.5
Arjun,22.5
Rahul,23.5
Reeta,21.5
Suresh,19.5
Kiran,21.0
Mohan,21.5
Vikram,21.5
Geet,22.0
Anita,23.5
Vikram,21.5
Vikram,23.0
Arjun,18.5
Meera,22.5
Priya,18.5
Priya,19.8
Sneha,23.0
Vikram,19.8
Sneha,23.5
Vikram,18.3
Kavita,18.0
Kiran,20.0
Mohan,21.5
Sneha,19.5
Meera,20.0
Anita,23.0
Vikram,17.5
Anita,19.0
Reeta,19.0
Kiran,22.5
Suresh,21.0
Priya,23.0
Rahul,17.5
Kavita,20.0
Rahul,17.5
Geet,19.5
Vikram,20.5
Rahul,17.8
Mohan,22.5
Kiran,22.5
Arjun,22.5
Suresh,23.5
Neha,20.0
Meera,22.5
Meera,19.8
Rahul,19.5
Suresh,23.5
Meera,20.0
Sneha,18.0
Arjun,21.0
Kavita,17.5
Arjun,18.3
Arjun,20.0
